time,enmo_mg
2023-11-30T22:25:00.000Z,0
2023-11-30T22:26:00.000Z,9.402659377248524
2023-11-30T22:27:00.000Z,21.636937121871817
2023-11-30T22:28:00.000Z,16.144709787621824
2023-12-01T14:37:00.000Z,30.34256114407144
2023-12-01T14:38:00.000Z,33.96812411768162
2023-12-01T14:39:00.000Z,12.380224812953662
2023-12-01T14:40:00.000Z,24.159730430550646
2023-12-01T14:41:00.000Z,0.8447725538888754
2023-12-01T14:42:00.000Z,4.868587261
2023-12-01T14:43:00.000Z,4.610001587895542
2023-12-01T14:44:00.000Z,28.294566844839526
2023-12-01T14:45:00.000Z,28.622231569237716
2023-12-01T14:46:00.000Z,11.925703302516304
2023-12-01T14:47:00.000Z,0.8330307894000906
2023-12-01T14:48:00.000Z,23.887780590597213
2023-12-01T14:49:00.000Z,24.045316564551925
2023-12-01T14:50:00.000Z,20.38689316700626
2023-12-01T14:51:00.000Z,35.37722905041267
2023-12-01T14:52:00.000Z,338.31238373811686
2023-12-01T14:53:00.000Z,363.8228095325023
2023-12-01T14:54:00.000Z,48.71972943834998
2023-12-01T14:55:00.000Z,117.12387683536105
2023-12-01T14:56:00.000Z,223.1025328270299
2023-12-01T14:57:00.000Z,125.9133605449094
2023-12-01T14:58:00.000Z,111.09100234733495
2023-12-01T14:59:00.000Z,16.466836159586112
2023-12-01T15:00:00.000Z,25.20008944894131
2023-12-01T15:01:00.000Z,58.917521722312294
2023-12-01T15:02:00.000Z,77.70635494
2023-12-01T15:03:00.000Z,22.530427683560625
2023-12-01T15:04:00.000Z,102.73597779066517
2023-12-01T15:05:00.000Z,111.88671794534004
2023-12-01T15:06:00.000Z,389.87112190220665
2023-12-01T15:07:00.000Z,103.86597912310863
2023-12-01T15:08:00.000Z,52.87956877667741
2023-12-01T15:09:00.000Z,47.117944908423524
2023-12-01T15:10:00.000Z,8.363095873396293
2023-12-01T15:11:00.000Z,2.6823348525348973
2023-12-01T15:12:00.000Z,18.51417145626579
2023-12-01T15:13:00.000Z,20.827324317865713
2023-12-01T15:14:00.000Z,11.043864049111635
2023-12-01T15:15:00.000Z,9.166736078549526
2023-12-01T15:16:00.000Z,10.48625444
2023-12-01T15:17:00.000Z,12.715593737842458
2023-12-01T15:18:00.000Z,20.497599532270772
2023-12-01T15:19:00.000Z,27.254309068035294
2023-12-01T15:20:00.000Z,25.36887677617332
2023-12-01T15:21:00.000Z,17.689670374225376
2023-12-01T15:22:00.000Z,16.565287249388533
2023-12-01T15:23:00.000Z,13.410646385014923
2023-12-01T15:24:00.000Z,15.06689017082983
2023-12-01T15:25:00.000Z,18.490075441560492
2023-12-01T15:26:00.000Z,15.380216646532118
2023-12-01T15:27:00.000Z,6.3251767960362875
2023-12-01T15:28:00.000Z,7.052644382901811
2023-12-01T15:29:00.000Z,20.75352852255626
2023-12-01T15:30:00.000Z,10.410686674597436
2023-12-01T15:31:00.000Z,5.657316267366813
2023-12-01T15:32:00.000Z,14.443992886787543
2023-12-01T15:33:00.000Z,3.6984359748313307
2023-12-01T15:34:00.000Z,2.477556811123648
2023-12-01T15:35:00.000Z,4.684094855333978
2023-12-01T15:36:00.000Z,0.6893382037280904
2023-12-01T15:37:00.000Z,2.3074022425397995
2023-12-01T15:38:00.000Z,3.8047140607848267
2023-12-01T15:39:00.000Z,1.3618002106728346
2023-12-01T15:40:00.000Z,2.5052762139572304
2023-12-01T15:41:00.000Z,2.636178706304313
2023-12-01T15:42:00.000Z,23.052303825574594
2023-12-01T15:43:00.000Z,19.354477861102186
2023-12-01T15:44:00.000Z,20.391298748831765
2023-12-01T15:45:00.000Z,4.356742021184717
2023-12-01T15:46:00.000Z,135.92030843176778
2023-12-01T15:47:00.000Z,132.40414537090118
2023-12-01T15:48:00.000Z,47.672044616833006
2023-12-01T15:49:00.000Z,20.962839495112174
2023-12-01T15:50:00.000Z,140.32691011273985
2023-12-01T15:51:00.000Z,24.84067257819849
2023-12-01T15:52:00.000Z,27.69426041781485
2023-12-01T15:53:00.000Z,165.48510510293968
2023-12-01T15:54:00.000Z,63.793657654011724
2023-12-01T15:55:00.000Z,59.551119334086714
2023-12-01T15:56:00.000Z,13.505070359108995
2023-12-01T15:57:00.000Z,3.9913254422710827
2023-12-01T15:58:00.000Z,24.662471026185088
2023-12-01T15:59:00.000Z,10.201911274217542
2023-12-01T16:00:00.000Z,9.811371664612112
2023-12-01T16:01:00.000Z,9.095191924793555
2023-12-01T16:02:00.000Z,5.6596680425707415
2023-12-01T16:03:00.000Z,7.356823685869692
2023-12-01T16:04:00.000Z,12.680581637484446
2023-12-01T16:05:00.000Z,31.13002385345029
2023-12-01T16:06:00.000Z,50.41291627395995
2023-12-01T16:07:00.000Z,19.35305809954669
2023-12-01T16:08:00.000Z,24.391358552038213
2023-12-01T16:09:00.000Z,56.533016460976036
2023-12-01T16:10:00.000Z,47.29607411190721
2023-12-01T16:11:00.000Z,39.40823378820411
2023-12-01T16:12:00.000Z,15.87745378550718
2023-12-01T16:13:00.000Z,5.605748395477054
2023-12-01T16:14:00.000Z,0.8820054750141149
2023-12-01T16:15:00.000Z,0
2023-12-01T16:16:00.000Z,3.2061803704553493
2023-12-01T16:17:00.000Z,0.6127979443692239
2023-12-01T16:18:00.000Z,0.4392583125803153
2023-12-01T16:19:00.000Z,0
2023-12-01T16:20:00.000Z,0.34657771245574936
2023-12-01T16:21:00.000Z,0.19498261013782395
2023-12-01T16:22:00.000Z,0.44740311349324563
2023-12-01T16:23:00.000Z,0.727919094
2023-12-01T16:24:00.000Z,0.5623461638765791
2023-12-01T16:25:00.000Z,0.8432401451166696
2023-12-01T16:26:00.000Z,1.3845795667882794
2023-12-01T16:27:00.000Z,2.138752328380769
2023-12-01T16:28:00.000Z,0.5019805422622082
2023-12-01T16:29:00.000Z,2.2569790061751873
2023-12-01T16:30:00.000Z,14.73287453392752
2023-12-01T16:31:00.000Z,5.262013754919415
2023-12-01T16:32:00.000Z,3.120314593456507
2023-12-01T16:33:00.000Z,3.073939588953357
2023-12-01T16:34:00.000Z,27.962867908472617
2023-12-01T16:35:00.000Z,43.719830085406336
2023-12-01T16:36:00.000Z,14.951482853892093
2023-12-01T16:37:00.000Z,18.15529709519548
2023-12-01T16:38:00.000Z,0.005428152
2023-12-01T16:39:00.000Z,0
2023-12-01T16:40:00.000Z,0.049490843
2023-12-01T16:41:00.000Z,0
2023-12-01T16:42:00.000Z,0.030709705247066302
2023-12-01T16:43:00.000Z,0.016661285665743902
2023-12-01T16:44:00.000Z,0.099446895
2023-12-01T16:45:00.000Z,0.1432719740718161
2023-12-01T16:46:00.000Z,5.570198091
2023-12-01T16:47:00.000Z,12.580212148991649
2023-12-01T16:48:00.000Z,5.347296327611107
2023-12-01T16:49:00.000Z,3.9340902773718294
2023-12-01T16:50:00.000Z,0.17073435221507197
2023-12-01T16:51:00.000Z,0.022561418769351825
2023-12-01T16:52:00.000Z,0.023561392159988422
2023-12-01T16:53:00.000Z,0.048283633
2023-12-01T16:54:00.000Z,0.00700723
2023-12-01T16:55:00.000Z,7.768058437529476
2023-12-01T16:56:00.000Z,0.018254159170134208
2023-12-01T16:57:00.000Z,3.2496894018072595
2023-12-01T16:58:00.000Z,1.9757039655278115
2023-12-01T16:59:00.000Z,0
2023-12-01T17:00:00.000Z,12.077455622724116
2023-12-01T17:01:00.000Z,0.10881981080182343
2023-12-01T17:02:00.000Z,11.360256789163895
2023-12-01T17:03:00.000Z,15.588682291135452
2023-12-01T17:04:00.000Z,0
2023-12-01T17:05:00.000Z,21.43605581946319
2023-12-01T17:06:00.000Z,2.5739494939316114
2023-12-01T17:07:00.000Z,3.3977034404664237
2023-12-01T17:08:00.000Z,3.0309310989273723
2023-12-01T17:09:00.000Z,0.5443914726274142
2023-12-01T17:10:00.000Z,0.085290251
2023-12-01T17:11:00.000Z,0
2023-12-01T17:12:00.000Z,0
2023-12-01T17:13:00.000Z,0
2023-12-01T17:14:00.000Z,0.006860299
2023-12-01T17:15:00.000Z,0.003137334
2023-12-01T17:16:00.000Z,0
2023-12-01T17:17:00.000Z,0
2023-12-01T17:18:00.000Z,0
2023-12-01T17:19:00.000Z,0
2023-12-01T17:20:00.000Z,0.021423213443906804
2023-12-01T17:21:00.000Z,0
2023-12-01T17:22:00.000Z,0
2023-12-01T17:23:00.000Z,7.1605573308170944
2023-12-01T17:24:00.000Z,7.053209330827577
2023-12-01T17:25:00.000Z,2.240524380744814
2023-12-01T17:26:00.000Z,2.2494123734501814
2023-12-01T17:27:00.000Z,14.47093445249446
2023-12-01T17:28:00.000Z,14.039301827618424
2023-12-01T17:29:00.000Z,0.065327221
2023-12-01T17:30:00.000Z,0
2023-12-01T17:31:00.000Z,0
2023-12-01T17:32:00.000Z,6.4702155393615035
2023-12-01T17:33:00.000Z,15.123604753881668
2023-12-01T17:34:00.000Z,15.014493115715359
2023-12-01T17:35:00.000Z,15.258385080757678
2023-12-01T17:36:00.000Z,32.45402507988533
2023-12-01T17:37:00.000Z,27.621220732684165
2023-12-01T17:38:00.000Z,0
2023-12-01T17:39:00.000Z,0
2023-12-01T17:40:00.000Z,0.016777213
2023-12-01T17:41:00.000Z,0
2023-12-01T17:42:00.000Z,0.00102389
2023-12-01T17:43:00.000Z,0.01007618
2023-12-01T17:44:00.000Z,21.250185603627113
2023-12-01T17:45:00.000Z,0
2023-12-01T17:46:00.000Z,0
2023-12-01T17:47:00.000Z,0
2023-12-01T17:48:00.000Z,0
2023-12-01T17:49:00.000Z,0
2023-12-01T17:50:00.000Z,8.964312192891889
2023-12-01T17:51:00.000Z,2.6444030176266518
2023-12-01T17:52:00.000Z,1.9470607191721738
2023-12-01T17:53:00.000Z,13.519276753138607
2023-12-01T17:54:00.000Z,10.66128354281469
2023-12-01T17:55:00.000Z,2.9748478313714837
2023-12-01T17:56:00.000Z,4.9614501452089685
2023-12-01T17:57:00.000Z,8.018339844437733
2023-12-01T17:58:00.000Z,6.313059976210557
2023-12-01T17:59:00.000Z,0.21858135345820398
2023-12-01T18:00:00.000Z,17.85654539205249
2023-12-01T18:01:00.000Z,0.015581007679704405
2023-12-01T18:02:00.000Z,3.7486830116240992
2023-12-01T18:03:00.000Z,0.6972648844418867
2023-12-01T18:04:00.000Z,4.7651094245058685
2023-12-01T18:05:00.000Z,6.497293699916268
2023-12-01T18:06:00.000Z,17.116473871426596
2023-12-01T18:07:00.000Z,16.165590300223982
2023-12-01T18:08:00.000Z,12.214736745041535
2023-12-01T18:09:00.000Z,11.11605738
2023-12-01T18:10:00.000Z,10.729693566694042
2023-12-01T18:11:00.000Z,10.848980901373789
2023-12-01T18:12:00.000Z,11.666672157277052
2023-12-01T18:13:00.000Z,12.65422699
2023-12-01T18:14:00.000Z,10.11112054244998
2023-12-01T18:15:00.000Z,12.033756626036306
2023-12-01T18:16:00.000Z,11.62909932663702
2023-12-01T18:17:00.000Z,10.401762984547707
2023-12-01T18:18:00.000Z,8.381568978394993
2023-12-01T18:19:00.000Z,9.006428599226329
2023-12-01T18:20:00.000Z,9.005668109334215
2023-12-01T18:21:00.000Z,10.248565844170933
2023-12-01T18:22:00.000Z,25.70907824848791
2023-12-01T18:23:00.000Z,120.81695101753593
2023-12-01T18:24:00.000Z,78.07967579293246
2023-12-01T18:25:00.000Z,51.033758162643316
2023-12-01T18:26:00.000Z,19.226748619269923
2023-12-01T18:27:00.000Z,42.03776443683896
2023-12-01T18:28:00.000Z,17.01755591115395
2023-12-01T18:29:00.000Z,27.30952098388931
2023-12-01T18:30:00.000Z,10.623075352941996
2023-12-01T18:31:00.000Z,28.708810885791916
2023-12-01T18:32:00.000Z,1.2977503132757149
2023-12-01T18:33:00.000Z,0.7986767612233098
2023-12-01T18:34:00.000Z,1.21847632
2023-12-01T18:35:00.000Z,0.085657357
2023-12-01T18:36:00.000Z,0
2023-12-01T18:37:00.000Z,0
2023-12-01T18:38:00.000Z,0
2023-12-01T18:39:00.000Z,0
2023-12-01T18:40:00.000Z,0.091190558
2023-12-01T18:41:00.000Z,0
2023-12-01T18:42:00.000Z,0
2023-12-01T18:43:00.000Z,0.067666991
2023-12-01T18:44:00.000Z,0
2023-12-01T18:45:00.000Z,0
2023-12-01T18:46:00.000Z,0
2023-12-01T18:47:00.000Z,0
2023-12-01T18:48:00.000Z,0
2023-12-01T18:49:00.000Z,0
2023-12-01T18:50:00.000Z,0
2023-12-01T18:51:00.000Z,0.04503692
2023-12-01T18:52:00.000Z,0.11632717545261594
2023-12-01T18:53:00.000Z,0
2023-12-01T18:54:00.000Z,0.01970529
2023-12-01T18:55:00.000Z,36.25843960177576
2023-12-01T18:56:00.000Z,0.8548244142907168
2023-12-01T18:57:00.000Z,0.080456639
2023-12-01T18:58:00.000Z,0.051598227779843964
2023-12-01T18:59:00.000Z,0.041228040724228976
2023-12-01T19:00:00.000Z,1.3513621168510108
2023-12-01T19:01:00.000Z,0
2023-12-01T19:02:00.000Z,0.039273457453977735
2023-12-01T19:03:00.000Z,0.002418568
2023-12-01T19:04:00.000Z,43.291173107392176
2023-12-01T19:05:00.000Z,0.017881277
2023-12-01T19:06:00.000Z,0.252004573
2023-12-01T19:07:00.000Z,0
2023-12-01T19:08:00.000Z,0.24793235648469486
2023-12-01T19:09:00.000Z,0.080064934
2023-12-01T19:10:00.000Z,0.031584545500171354
2023-12-01T19:11:00.000Z,0.013182108438839917
2023-12-01T19:12:00.000Z,0
2023-12-01T19:13:00.000Z,0.010928385884202134
2023-12-01T19:14:00.000Z,0.11981604456088159
2023-12-01T19:15:00.000Z,0.072352517
2023-12-01T19:16:00.000Z,0.092950188
2023-12-01T19:17:00.000Z,0.628925804
2023-12-01T19:18:00.000Z,0.11627249125191086
2023-12-01T19:19:00.000Z,1.1326258391991697
2023-12-01T19:20:00.000Z,3.388245887166209
2023-12-01T19:21:00.000Z,4.691031361144183
2023-12-01T19:22:00.000Z,24.055672846556117
2023-12-01T19:23:00.000Z,24.038368826918706
2023-12-01T19:24:00.000Z,14.69955811007875
2023-12-01T19:25:00.000Z,13.427515974214694
2023-12-01T19:26:00.000Z,15.543719244776012
2023-12-01T19:27:00.000Z,2.409788908256547
2023-12-01T19:28:00.000Z,9.404820809105356
2023-12-01T19:29:00.000Z,23.194788542073123
2023-12-01T19:30:00.000Z,7.005903982935877
2023-12-01T19:31:00.000Z,11.278912263228824
2023-12-01T19:32:00.000Z,15.203019788070641
2023-12-01T19:33:00.000Z,160.83387780361232
2023-12-01T19:34:00.000Z,3.4030605309195052
2023-12-01T19:35:00.000Z,0.073704561
2023-12-01T19:36:00.000Z,1.260958410704192
2023-12-01T19:37:00.000Z,2.3440236228517075
2023-12-01T19:38:00.000Z,11.180414201909546
2023-12-01T19:39:00.000Z,19.860184071487307
2023-12-01T19:40:00.000Z,10.25922657493578
2023-12-01T19:41:00.000Z,3.122238721
2023-12-01T19:42:00.000Z,2.6902372132593637
2023-12-01T19:43:00.000Z,2.4023537591861803
2023-12-01T19:44:00.000Z,12.553775727905359
2023-12-01T19:45:00.000Z,2.723729981479554
2023-12-01T19:46:00.000Z,17.785152152107838
2023-12-01T19:47:00.000Z,51.24362373364069
2023-12-01T19:48:00.000Z,175.11651891121053
2023-12-01T19:49:00.000Z,278.4881052329731
2023-12-01T19:50:00.000Z,112.25180375387438
2023-12-01T19:51:00.000Z,88.61341522620822
2023-12-01T19:52:00.000Z,317.2512892048767
2023-12-01T19:53:00.000Z,268.26596944811087
2023-12-01T19:54:00.000Z,66.38797596042767
2023-12-01T19:55:00.000Z,146.3660279371579
2023-12-01T19:56:00.000Z,170.06425855328973
2023-12-01T19:57:00.000Z,81.85398813253668
2023-12-01T19:58:00.000Z,148.98975173715877
2023-12-01T19:59:00.000Z,58.01905701279098
2023-12-01T20:00:00.000Z,194.07205322773578
2023-12-01T20:01:00.000Z,205.99371079717406
2023-12-01T20:02:00.000Z,146.91650164978515
2023-12-01T20:03:00.000Z,35.16413634164902
2023-12-01T20:04:00.000Z,15.570250464323047
2023-12-01T20:05:00.000Z,0.37669727321747143
2023-12-01T20:06:00.000Z,1.2093213088143282
2023-12-01T20:07:00.000Z,4.806679629571667
2023-12-01T20:08:00.000Z,9.451845498048307
2023-12-01T20:09:00.000Z,4.005498803058348
2023-12-01T20:10:00.000Z,8.952309935017498
2023-12-01T20:11:00.000Z,10.625384330624906
2023-12-01T20:12:00.000Z,10.592241856664756
2023-12-01T20:13:00.000Z,4.2697570164980405
2023-12-01T20:14:00.000Z,8.383037022
2023-12-01T20:15:00.000Z,0.2670671497785138
2023-12-01T20:16:00.000Z,0.027990668
2023-12-01T20:17:00.000Z,0
2023-12-01T20:18:00.000Z,0.001992325
2023-12-01T20:19:00.000Z,5.134609527872079
2023-12-01T20:20:00.000Z,0
2023-12-01T20:21:00.000Z,0
2023-12-01T20:22:00.000Z,0
2023-12-01T20:23:00.000Z,0
2023-12-01T20:24:00.000Z,0
2023-12-01T20:25:00.000Z,0
2023-12-01T20:26:00.000Z,0
2023-12-01T20:27:00.000Z,0
2023-12-01T20:28:00.000Z,0
2023-12-01T20:29:00.000Z,0
2023-12-01T20:30:00.000Z,0
2023-12-01T20:31:00.000Z,0
2023-12-01T20:32:00.000Z,47.67076838305797
2023-12-01T20:33:00.000Z,33.25482790707084
2023-12-01T20:34:00.000Z,19.070100826254425
2023-12-01T20:35:00.000Z,19.30224280980931
2023-12-01T20:36:00.000Z,35.63731299616834
2023-12-01T20:37:00.000Z,0
2023-12-01T20:38:00.000Z,0
2023-12-01T20:39:00.000Z,0
2023-12-01T20:40:00.000Z,0
2023-12-01T20:41:00.000Z,0
2023-12-01T20:42:00.000Z,0
2023-12-01T20:43:00.000Z,0
2023-12-01T20:44:00.000Z,5.741842326309712
2023-12-01T20:45:00.000Z,8.347904799
2023-12-01T20:46:00.000Z,0
2023-12-01T20:47:00.000Z,0.18410042753668568
2023-12-01T20:48:00.000Z,0
2023-12-01T20:49:00.000Z,0
2023-12-01T20:50:00.000Z,0
2023-12-01T20:51:00.000Z,0
2023-12-01T20:52:00.000Z,0
2023-12-01T20:53:00.000Z,0
2023-12-01T20:54:00.000Z,0
2023-12-01T20:55:00.000Z,0
2023-12-01T20:56:00.000Z,0
2023-12-01T20:57:00.000Z,0
2023-12-01T20:58:00.000Z,0
2023-12-01T20:59:00.000Z,0
2023-12-01T21:00:00.000Z,0
2023-12-01T21:01:00.000Z,0
2023-12-01T21:02:00.000Z,0
2023-12-01T21:03:00.000Z,0
2023-12-01T21:04:00.000Z,0
2023-12-01T21:05:00.000Z,0
2023-12-01T21:06:00.000Z,0
2023-12-01T21:07:00.000Z,0
2023-12-01T21:08:00.000Z,14.749493077741205
2023-12-01T21:09:00.000Z,10.48181947594523
2023-12-01T21:10:00.000Z,5.315477022426819
2023-12-01T21:11:00.000Z,1.5506404207186888
2023-12-01T21:12:00.000Z,10.406501210126557
2023-12-01T21:13:00.000Z,2.2407589714684337
2023-12-01T21:14:00.000Z,16.537808341436776
2023-12-01T21:15:00.000Z,4.047873726829906
2023-12-01T21:16:00.000Z,4.295577749074354
2023-12-01T21:17:00.000Z,4.366814369511591
2023-12-01T21:18:00.000Z,4.826751185088049
2023-12-01T21:19:00.000Z,4.940432556007475
2023-12-01T21:20:00.000Z,4.868939022080413
2023-12-01T21:21:00.000Z,4.870693042257389
2023-12-01T21:22:00.000Z,6.265871582607886
2023-12-01T21:23:00.000Z,4.3155618436097125
2023-12-01T21:24:00.000Z,5.811326554040604
2023-12-01T21:25:00.000Z,3.0797553872701173
2023-12-01T21:26:00.000Z,5.5253940736170115
2023-12-01T21:27:00.000Z,9.891372627570641
2023-12-01T21:28:00.000Z,9.054908798734138
2023-12-01T21:29:00.000Z,6.394315365155716
2023-12-01T21:30:00.000Z,4.321420832634697
2023-12-01T21:31:00.000Z,4.965174444343356
2023-12-01T21:32:00.000Z,37.20846885474661
2023-12-01T21:33:00.000Z,55.34857066589232
2023-12-01T21:34:00.000Z,38.905486003566615
2023-12-01T21:35:00.000Z,75.80819413401937
2023-12-01T21:36:00.000Z,0.027605440176107946
2023-12-01T21:37:00.000Z,0.33789009748384613
2023-12-01T21:38:00.000Z,0.007569211
2023-12-01T21:39:00.000Z,0
2023-12-01T21:40:00.000Z,0
2023-12-01T21:41:00.000Z,0
2023-12-01T21:42:00.000Z,7.950253466304384
2023-12-01T21:43:00.000Z,3.993512853611892
2023-12-01T21:44:00.000Z,1.3117342001311587
2023-12-01T21:45:00.000Z,0.7823180349139356
2023-12-01T21:46:00.000Z,18.20671784087283
2023-12-01T21:47:00.000Z,3.8846574441503163
2023-12-01T21:48:00.000Z,0.4859917161361055
